,Unnamed: 0,text,reason,label,clean_text
8588,8588,"every time i go to continue watching a tv show on my tv, phone, ipad, ps4 or xbox, it takes me 5 episodes back from where i was, repeating what I have always watched, even if it was that same day, been happening for months. always crashes, takes forever to load sometimes regardless of my fast internet.",unable to load screen,0.0,every time i go to continue watch a tv show on my tv phone ipad ps4 or xbox it take me 5 episodes back from where i be repeat what i have always watch even if it be that same day be happen for months always crash take forever to load sometimes regardless of my fast internet
8589,8589,"the phone app barely works, i can hardly get it to load, let alone play anything",unable to play videos,0.0,the phone app barely work i can hardly get it to load let alone play anything
8590,8590,only 30 bluey episodes visible instead of 50 per series on the disney plus app. please fix.,want more content on the platform,0.0,only 30 bluey episodes visible instead of 50 per series on the disney plus app please fix
8591,8591,"app will not launch, tried wifi and cellular data. reinstalled will update review once fixed.",unable to use the app on wifi,1.0,app will not launch try wifi and cellular data reinstall will update review once fix
8592,8592,not so sure it is my network problem.,facing network connection issues,1.0,not so sure it be my network problem
8593,8593,yah bahut hi best app h ok,facing network connection issues,0.0,yah bahut hi best app h ok
8594,8594,navigation on small screen sometimes fiddly otherwise ok . freezes the system sometimes if internet is bad/unstable.,ui/ux is slow,0.0,navigation on small screen sometimes fiddly otherwise ok freeze the system sometimes if internet be bad unstable
8595,8595,"the number of episodes after the current version exceeds 30 episodes cannot be selected, which is very inconvenient. please update as soon as possible",want episodes to be released on time,0.0,the number of episodes after the current version exceed 30 episodes can not be select which be very inconvenient please update as soon as possible
8596,8596,it is extremely stable.,good for connectivity,0.0,it be extremely stable
8597,8597,"well, I have only been using this app for about a week, but i have problems with every start of the app and when using it because either/nothing is loaded or it says that my pin (for logging in different profiles) would be wrong.",unable to login with correct pin,1.0,well i have only be use this app for about a week but i have problems with every start of the app and when use it because either nothing be load or it say that my pin for log in different profile would be wrong
8598,8598,I am very disappointed because online classes are running through this zoom.,not perfect for online classes,1.0,i be very disappoint because online class be run through this zoom
8599,8599,"first time join,may be better",want to sign up,1.0,first time join may be better
8600,8600,what would we do without this. the pandemic has made loneliness real but zoom has literally bridges the fellowship we need.,good app for connecting with people,0.0,what would we do without this the pandemic have make loneliness real but zoom have literally bridge the fellowship we need
8601,8601,only error 83 and they do not give a solution.,getting enter code 83,0.0,only error 83 and they do not give a solution
8602,8602,"the application weighs a lot, and when you log in from the 2nd device, the sound sounds very much and creak. also very crooked functions and no data privacy. i do not recommend it, discord is better.",want to register and facing audio and video quality issues,0.0,the application weigh a lot and when you log in from the 2nd device the sound sound very much and creak also very crook function and no data privacy i do not recommend it discord be better
8603,8603,very good but not perfect all of a sudden it crashes,app crashes frequently,0.0,very good but not perfect all of a sudden it crash
8604,8604,can not control volume with device volume buttons.,want volume adjust feature,0.0,can not control volume with device volume button
8605,8605,"anyone else experiencing an issue with zoom calls on a macbook pro, where the first time you connect the other persons voice is garbled, but if you leave the call and rejoin, it's fine the second time. it's been a week of this frustration! (& yes, i installed the recent update)",want to connect to meetings,0.0,anyone else experience an issue with zoom call on a macbook pro where the first time you connect the other persons voice be garble but if you leave the call and rejoin it s fine the second time it s be a week of this frustration yes i instal the recent update
8606,8606,terrible. i hate to miss live classes. when i want to watch the recordings i go crazy. it cuts off. it interrupts and does not start anymore. it is crazy. it can not be that a two-and-a-half hour class will take me eight because zoom does not bench it. I am so angry!! it happens to me with different hosts. i hate this platform,want to connect to meetings,0.0,terrible i hate to miss live class when i want to watch the record i go crazy it cut off it interrupt and do not start anymore it be crazy it can not be that a two and a half hour class will take me eight because zoom do not bench it i be so angry it happen to me with different host i hate this platform
8607,8607,"it also takes a lot of time to draw content, and even if the content is downloaded, it cannot be played it is impossible to get 990 yen per month for something like this.",loading time is slow,1.0,it also take a lot of time to draw content and even if the content be download it can not be play it be impossible to get 990 yen per month for something like this
8608,8608,get to watch all my favorite movies in one place and in order. help me get through the day when it is slow.,good to rewatch classic disney content,0.0,get to watch all my favorite movies in one place and in order help me get through the day when it be slow
8609,8609,"there is no sound in conferences, which i just did not do (",unable to hear sound,1.0,there be no sound in conferences which i just do not do
8610,8610,app does not work on my samsung s20. or any of our other devices. keep getting error 83 and will not load. had 2 very unhelpful conversations with the tech team.,app does not work on samsung devices,1.0,app do not work on my samsung s20 or any of our other devices keep get error 83 and will not load have 2 very unhelpful conversations with the tech team
8611,8611,why you not install app you system is poor,poor quality of the application,0.0,why you not install app you system be poor
8612,8612,it has already been uninstalled and installed again and the failure continues,reinstalling did not work,1.0,it have already be uninstalled and instal again and the failure continue
8613,8613,"excellent signal! the most i receive my classes 100% crisp, clear and concise",good for visual and hearing quality,0.0,excellent signal the most i receive my class 100 crisp clear and concise
8614,8614,"new update screwed everything up, even redownloading the app on multiple devices does not help, error code 83",unable to update app,0.0,new update screw everything up even redownloading the app on multiple devices do not help error code 83
8615,8615,previews will load but the show will not play.,unable to load shows,0.0,preview will load but the show will not play
8616,8616,"the app just does not work for me. every time i open the app it just gets stuck on the loading screen. i have tried uninstall and reinstall, restarting my phone, clearing the cache and using the website to log my account it of all devices, nothing works. i have tried searching for help with this issue, and while i have found many websites describing this issue, they all recommend the 4 actions i have already done. honestly after nearly 2 weeks, i have given up.",reinstalling did not work,1.0,the app just do not work for me every time i open the app it just get stick on the load screen i have try uninstall and reinstall restart my phone clear the cache and use the website to log my account it of all devices nothing work i have try search for help with this issue and while i have find many websites describe this issue they all recommend the 4 action i have already do honestly after nearly 2 weeks i have give up
8617,8617,"it is not worth 980 yen. on android, background playback is not possible, and it may not be possible to play",unable to use on tablet,0.0,it be not worth 980 yen on android background playback be not possible and it may not be possible to play
8618,8618,"zoom, i like to use, whenever i have a dr's appointment but, not all the medical team, from the dif medical offices.",use zoom for recovery based meetings,0.0,zoom i like to use whenever i have a dr s appointment but not all the medical team from the dif medical offices
8619,8619,on the pc the content i watch does not save where i last left off and instead start from the 1st episode.,unable to select episodes,0.0,on the pc the content i watch do not save where i last leave off and instead start from the 1st episode
8620,8620,"when i first installed it was working but now it does not turn on android phone, it turns on computer.",reinstalling app does not solve the issues,0.0,when i first instal it be work but now it do not turn on android phone it turn on computer
8621,8621,great experience! I have always enjoyed the zoom meeting concept. the only downside of it is my phone carrier's connection goes in and out due to the area I am living in. my connection goes haywire all the time (day or night) especially at nighttime.,data consumption is high,0.0,great experience i have always enjoy the zoom meet concept the only downside of it be my phone carrier s connection go in and out due to the area i be live in my connection go haywire all the time day or night especially at nighttime
8622,8622,nice app for video chat,good app for conducting video calls,1.0,nice app for video chat
8623,8623,great app even better movies.,app is good for movies,1.0,great app even better movies
8624,8624,app should simply show a list of meetings and allow user to tap the one they want to join.,good app for conducting online meeting,0.0,app should simply show a list of meet and allow user to tap the one they want to join
8625,8625,all devices are also available as zoom versions.,want to use one account on multiple devices,0.0,all devices be also available as zoom versions
8626,8626,there are many things to see the application very good,ui/ux is good,0.0,there be many things to see the application very good
8627,8627,and then it shows hotstar is not working do you want to close it?,unable to watch on hotstar,1.0,and then it show hotstar be not work do you want to close it
8628,8628,"privacy is a huge concern. zoom is reported to be a monster in this area, gobbling up data. do more to protect your users from abuse. what the heck? now only 40 minutes for one on one meetings?",meeting gets disconnected,0.0,privacy be a huge concern zoom be report to be a monster in this area gobble up data do more to protect your users from abuse what the heck now only 40 minutes for one on one meet
8629,8629,it is very good i can watch all the movies i could not see before i love disney,app is good for movies,0.0,it be very good i can watch all the movies i could not see before i love disney
8630,8630,when i download 2 movies to the sd card (no major problems just preheating) so the app stops working.,unable to download movies,0.0,when i download 2 movies to the sd card no major problems just preheat so the app stop work
8631,8631,i do not know what is happening i can not install this app on zoom cloud meeting,want to install zoom cloud meetings,0.0,i do not know what be happen i can not install this app on zoom cloud meet
8632,8632,"having trouble accessing the app, it is giving the wrong code 83. and from what i observed other people have had access problems since last month!",facing connection problems with the app,1.0,have trouble access the app it be give the wrong code 83 and from what i observe other people have have access problems since last month
8633,8633,"i kind of wish more of disney's library from it is various brands would be on here, but it is a very enjoyable app.",unable to use app,0.0,i kind of wish more of disney s library from it be various brand would be on here but it be a very enjoyable app
8634,8634,"it is good, but there is a lot of marvel content that is not available, and that is annoying.",good for watching marvel movies,0.0,it be good but there be a lot of marvel content that be not available and that be annoy
8635,8635,very laggy and not enough range of movies,missing some movies,0.0,very laggy and not enough range of movies
8636,8636,zoom it a good app usual we use it for convention but sometimes it gives us problems connection problems it always says' check firewall ' than we starts to expirience connection cut off.,data consumption is high,0.0,zoom it a good app usual we use it for convention but sometimes it give us problems connection problems it always say check firewall than we start to expirience connection cut off
8637,8637,the app will not open my membership i can not use the service i pay for active.,unable to subscribe on app,1.0,the app will not open my membership i can not use the service i pay for active
8638,8638,"great app, it does not crash, but they could have put on all the episodes of ""molly mcgee and the ghost"", i want to see the series finale in brazilian portuguese",unable to load the episodes list,0.0,great app it do not crash but they could have put on all the episodes of molly mcgee and the ghost i want to see the series finale in brazilian portuguese
8639,8639,turn your next zoom event into a fundraiser with the donations by #pledge zoom app.,good app for connecting with people,0.0,turn your next zoom event into a fundraiser with the donations by pledge zoom app
8640,8640,it would be a fine application if it was not necessary to install it manually from the web.,app is good with reasonable price,0.0,it would be a fine application if it be not necessary to install it manually from the web
8641,8641,zoom app is helpful in connecting to team mates for meeting and training purposes.,good app for conducting online meeting,0.0,zoom app be helpful in connect to team mat for meet and train purpose
8642,8642,really cool are all the movies i want to see.,need to update with new movies,0.0,really cool be all the movies i want to see
8643,8643,"the app was very useful, i benefited a lot throughout the pandemic and I am still using it.",good app for conducting online classes,0.0,the app be very useful i benefit a lot throughout the pandemic and i be still use it
8644,8644,where is the cancel button?,want to use sound button,0.0,where be the cancel button
8645,8645,please urgently add the mirror feature to the tv.,unable to cast video from cell phone to tv,0.0,please urgently add the mirror feature to the tv
8646,8646,"there is a limit on the number of participants in both - the free as well as the paid version of the application. while it supports several features and low connectivity, it sometimes faces issues and the video lags or faces disturbances.",free version has bad interface,0.0,there be a limit on the number of participants in both the free as well as the pay version of the application while it support several feature and low connectivity it sometimes face issue and the video lag or face disturbances
8647,8647,best marvel content and movies,good for watching marvel movies,1.0,best marvel content and movies
8648,8648,"the camera can not turn on even though I have given the camera permission, storage, etc.",want to turn on camera,0.0,the camera can not turn on even though i have give the camera permission storage etc
8649,8649,offline movie have big problem.,unable to play offline videos,1.0,offline movie have big problem
8650,8650,the zoom is very smooth,zoom performance is good,1.0,the zoom be very smooth
8651,8651,love marvel and star wars.,good for watching marvel movies,1.0,love marvel and star war
8652,8652,app is horrible it will not fully open for me only get buffering just awf,app has buffering issue,1.0,app be horrible it will not fully open for me only get buffer just awf
8653,8653,"zoom functioned well for me until the most recent update, about a week ago.",app has improved,0.0,zoom function well for me until the most recent update about a week ago
8654,8654,"there are some bugs to fix, but still confident 4 stars. best streaming service especially for marvel and disney/pixar fans",best streaming service,1.0,there be some bug to fix but still confident 4 star best stream service especially for marvel and disney pixar fan
8655,8655,zoom why can i not change my background & profile pic in the same spot? why can i not control all of these at the point of meeting sign-on or change them? it is so inefficient & not user friendly. some change backgrounds for clients & multiple places makes no sense. fix ui/ue,want to add profile picture,0.0,zoom why can i not change my background profile pic in the same spot why can i not control all of these at the point of meet sign on or change them it be so inefficient not user friendly some change background for clients multiple place make no sense fix ui ue
8656,8656,"what's your most hated ux flaw in zoom? the placement of the share/leave buttons is in my top three. time and again, i leave meetings when i want to share my screen.",app is not good for online meetings,0.0,what s your most hat ux flaw in zoom the placement of the share leave button be in my top three time and again i leave meet when i want to share my screen
8657,8657,i love the app azi it is like me and you @s can get together with friends or family,good app for connecting with people,1.0,i love the app azi it be like me and you s can get together with friends or family
8658,8658,the only thing that would change is the limited time of 40 minutes on free accounts.,want to conduct meeting for more than 40 minutes,0.0,the only thing that would change be the limit time of 40 minutes on free account
8659,8659,zoom @ngpvan for some reason we are having real issues with the zoom / ngpvan event integrations -- registrants on our ngp forms are not receiving their zoom links.,want to register in zoom,0.0,zoom ngpvan for some reason we be have real issue with the zoom ngpvan event integrations registrants on our ngp form be not receive their zoom link
8660,8660,"i love the app but I am going to give it 3 stars because there is no way to mirror it to the tv, good people, it is not everyone who can buy a tv that downloads any app, please fix that",unable to download the app on tv,1.0,i love the app but i be go to give it 3 star because there be no way to mirror it to the tv good people it be not everyone who can buy a tv that download any app please fix that
8661,8661,are you in that login vortex that prevents you logging in or joining a meeting?,want to enter meetings,0.0,be you in that login vortex that prevent you log in or join a meet
8662,8662,it was fun watching animated movies!,good for watching childhood movies,0.0,it be fun watch animate movies
8663,8663,i have done every troubleshooting suggestion under the sun and nothing has worked.,troubleshooting did not help,1.0,i have do every troubleshoot suggestion under the sun and nothing have work
8664,8664,the pending update that never starts also seems to be preventing an update for a different app that has a video meeting function.,keeps asking for updating the app when joining a meeting,0.0,the pending update that never start also seem to be prevent an update for a different app that have a video meet function
8665,8665,"the app is slow, often while a movie is being played from the tv, it gets ticked and we have to close the application to use it again, and sometimes it does not work either, just like the preview when we go forward and backward is not there. it is a real shame. the app should definitely improve to continue using the service because this way it remains obsolete.",app is slow to load,1.0,the app be slow often while a movie be be play from the tv it get tick and we have to close the application to use it again and sometimes it do not work either just like the preview when we go forward and backward be not there it be a real shame the app should definitely improve to continue use the service because this way it remain obsolete
8666,8666,"no virtual backgrounds, screen recording, or remote control for phones.",unable to switch virtual background,1.0,no virtual background screen record or remote control for phone
8667,8667,"5 stars, useful for students",good app for students,1.0,5 star useful for students
8668,8668,it is annoying the app I have been trying to log in for months now and it will not let me,unable to login,1.0,it be annoy the app i have be try to log in for months now and it will not let me
8669,8669,"for zoom basic versions, the limit of meetings is set to 40 mins, which i feel is quite less and should be increased to maybe like an hour or so.",want to increase meeting time limit,1.0,for zoom basic versions the limit of meet be set to 40 mins which i feel be quite less and should be increase to maybe like an hour or so
8670,8670,regular why should it be updated,updates are too frequent,0.0,regular why should it be update
8671,8671,i could see the other person but they could not see me or hear me this app gave me a lot of trouble this it is not the first time it is been more than once,camera quality is bad,0.0,i could see the other person but they could not see me or hear me this app give me a lot of trouble this it be not the first time it be be more than once
8672,8672,no next episode button,unable to get next episode button,1.0,no next episode button
8673,8673,why am i paying for this if i can not even use what i pay for?,unable to use the service,1.0,why be i pay for this if i can not even use what i pay for
8674,8674,sometime we can not join the meet,want to enter meetings,0.0,sometime we can not join the meet
8675,8675,"little pricey, but stream quality is good.",good for streaming,1.0,little pricey but stream quality be good
8676,8676,the cameras were very blurry and connectivity was awful,camera quality is bad,1.0,the cameras be very blurry and connectivity be awful
8677,8677,stupid downloads will not download,facing issues with downloads,1.0,stupid download will not download
8678,8678,"overall, a great streaming app compared to others i have.",good for streaming,1.0,overall a great stream app compare to others i have
8679,8679,yes you have to pay for it,do not want to use the app,0.0,yes you have to pay for it
8680,8680,such a waste of money,app subscription is not worthy,0.0,such a waste of money
8681,8681,subscribe bi he very bad app,want to cancel subscription,0.0,subscribe bi he very bad app
8682,8682,"zoom removed its 1 hour free time limit for 1:1s. so looks like my clients and i will be moving to googlemeet as a collective, which allows 1:100 participants for a free hour. clients love this so much, they're moving their business over too.",getting logged out automatically,0.0,zoom remove its 1 hour free time limit for 1 1s so look like my clients and i will be move to googlemeet as a collective which allow 1 100 participants for a free hour clients love this so much they re move their business over too
8683,8683,but i cannot play any content every time (error code 39) so it is very likely that my device does not support it my phone can not open disney videos why do not you pull your support from the grocery store i wasted or paid the head?,unable to play videos,1.0,but i can not play any content every time error code 39 so it be very likely that my device do not support it my phone can not open disney videos why do not you pull your support from the grocery store i waste or pay the head
8684,8684,good very best service,good quality of service,1.0,good very best service
8685,8685,does not open.. tried everything,unable to use app,0.0,do not open try everything
8686,8686,waste of money 60% popular english hollywood movie available in hindi in torrent but this app does not .,service does not offer many movies,0.0,waste of money 60 popular english hollywood movie available in hindi in torrent but this app do not
8687,8687,at least you are not perverted every series or movie there is no pornographic content in subtitles need some work.,unable to adjust subtitles,0.0,at least you be not pervert every series or movie there be no pornographic content in subtitle need some work
8688,8688,disaster app i have my data 3 times.but not downloading.again and again its.going.to 100 but again its.being.uninstall itself.wth,facing issues after downloading percentage reaches 100,1.0,disaster app i have my data 3 time but not download again and again its go to 100 but again its be uninstall itself wth
8689,8689,i could not even log in to the account on any of my devices.,unable to login,1.0,i could not even log in to the account on any of my devices
8690,8690,"good afternoon! can you tell me how to connect the sound? i do not hear it, not me. i press the button to turn on the sound, wi-fi comes out or sending cellular data",want to use microphone,0.0,good afternoon can you tell me how to connect the sound i do not hear it not me i press the button to turn on the sound wi fi come out or send cellular data
8691,8691,"like every other video app (ie, youtube, netflix, amazon, etc.)",netflix is better,0.0,like every other video app ie youtube netflix amazon etc
8692,8692,the app is not working just keeps loading and giving an error message.,facing connection problems with the app,1.0,the app be not work just keep load and give an error message
8693,8693,it is annoying the app I have been trying to log in for months now and it will not let me and i also type the six codes in forget my password and it will not let me,unable to login,1.0,it be annoy the app i have be try to log in for months now and it will not let me and i also type the six cod in forget my password and it will not let me
8694,8694,"please give us the feature to unsend chat on zoom. one time i made a mistake in zoom chat but could not unsend it, it was a very bad and embarrassing experience for me. so please give us the feature to cancel sending messages on zoom chat",want to delete message in zoom chat,1.0,please give us the feature to unsend chat on zoom one time i make a mistake in zoom chat but could not unsend it it be a very bad and embarrass experience for me so please give us the feature to cancel send message on zoom chat
8695,8695,the best of the best and there are still more things to come watch out for marvel,good for watching marvel movies,1.0,the best of the best and there be still more things to come watch out for marvel
8696,8696,"zoom if i have evidence to prove a payment has been made to zoom for a account, why does zoom not investigate and resolve the customer issue?",amount getting deducted without any notification,0.0,zoom if i have evidence to prove a payment have be make to zoom for a account why do zoom not investigate and resolve the customer issue
8697,8697,"on my samsung galaxy a51 it does not start, it stays charging and does not go past the disney screen, i already deleted cache, memory data and nothing yet, i hope they help me, when it works i will improve the rating",reinstalling app does not solve the issues,0.0,on my samsung galaxy a51 it do not start it stay charge and do not go past the disney screen i already delete cache memory data and nothing yet i hope they help me when it work i will improve the rat
8698,8698,zoom i have changed from basic to license,want to update the app,0.0,zoom i have change from basic to license
8699,8699,very good catalog of series and movies and an acceptable and affordable price,good quality of shows at affordable price,1.0,very good catalog of series and movies and an acceptable and affordable price
8700,8700,"a very nice app full filing the need of modern day conferences. moreover, number of participants should be increased. so the people would continue to like it. moreover one should be able to change the name during a meeting",good app for conducting conference calls,0.0,a very nice app full file the need of modern day conferences moreover number of participants should be increase so the people would continue to like it moreover one should be able to change the name during a meet
8701,8701,your company helped us set up an information network. it is convenient. praise.,good for business,0.0,your company help us set up an information network it be convenient praise
8702,8702,i am able to watch wherever i go [?],app is good for movies,0.0,i be able to watch wherever i go
8703,8703,the app never works. it will not even load..i get an error message before getting the chance to log in! I have uninstalled and reinstalled a million times.I have cleared my cache and still nothing but problems,unable to login,0.0,the app never work it will not even load i get an error message before get the chance to log in i have uninstalled and reinstall a million time i have clear my cache and still nothing but problems
8704,8704,can not get on. it asks to share location then it is a blank screen. i uninstalled and reinstalled and same thing. I am getting pissed,facing connection problems with the app,0.0,can not get on it ask to share location then it be a blank screen i uninstalled and reinstall and same thing i be get piss
8705,8705,found me the movies are great,need to update with new movies,0.0,find me the movies be great
8706,8706,feature request for zoom: i'd love the ability to pin a link to chat or somewhere visible in the video window. i find myself having to share and re-share agenda docs as folks join and it doesn't have to be this way.,good app for conducting online meeting,0.0,feature request for zoom i d love the ability to pin a link to chat or somewhere visible in the video window i find myself have to share and re share agenda docs as folks join and it doesn t have to be this way
8707,8707,not enough new content for the price.,getting ads despite paying for subscription,0.0,not enough new content for the price
8708,8708,zoom connectivity issues; time to go home!,facing network connection issues,1.0,zoom connectivity issue time to go home
8709,8709,excellent well thought out,camera quality is good,0.0,excellent well think out
8710,8710,it is a good app and it reminds me a lot of ami nines when i watched those movies,app is good for movies,1.0,it be a good app and it remind me a lot of ami nines when i watch those movies
8711,8711,i am somewhat happy with the app (minor bugs when casting to chromecast) but it lacks two major things for me.,unable to stream on chromecast,0.0,i be somewhat happy with the app minor bug when cast to chromecast but it lack two major things for me
8712,8712,20 minutes to install updates and join a meeting?,want to increase meeting time limit,0.0,20 minutes to install update and join a meet
8713,8713,of course it will develop more over time. the use of the app right now is very comfortable and beautiful. I am more waiting for the series to come.,app is not good,0.0,of course it will develop more over time the use of the app right now be very comfortable and beautiful i be more wait for the series to come
8714,8714,i click on the link below and they just show me the disney+ logo,unable to use app,0.0,i click on the link below and they just show me the disney logo
8715,8715,would not let my age sign up,want to sign up,0.0,would not let my age sign up
8716,8716,we use it and it is so fun,use it with friends and family,0.0,we use it and it be so fun
8717,8717,but i need you to correct the problem they have when pairing it with a smart tv that looks good,want to connect audio to smart tv,0.0,but i need you to correct the problem they have when pair it with a smart tv that look good
8718,8718,i did not like it i could not make an account,unable to create an account,1.0,i do not like it i could not make an account
8719,8719,keep up the good work.,good app for work,0.0,keep up the good work
8720,8720,"it is not possible to change the format of the subtitles, when on a samsung tv with tizen the same is possible.",want to modify subtitles,0.0,it be not possible to change the format of the subtitle when on a samsung tv with tizen the same be possible
8721,8721,very good to use. no complaints.,use it with friends and family,0.0,very good to use no complaints
8722,8722,this is a software issue not a device issue.,does not work on most devices,0.0,this be a software issue not a device issue
8723,8723,we are excited to announce that spiky has integration with @zoom!,app has good features,0.0,we be excite to announce that spiky have integration with zoom
8724,8724,nothing but a blank green screen after i log in.,getting blank screen after logging in,1.0,nothing but a blank green screen after i log in
8725,8725,it is good! more could be better and compatible with all lg smart tvs 2013 and 2014!!,want compatibility with more smart televisions,1.0,it be good more could be better and compatible with all lg smart tvs 2013 and 2014
8726,8726,even after buying subscription i see long ads. not renewing the subscription again !,getting ads despite paying for subscription,1.0,even after buy subscription i see long ads not renew the subscription again
8727,8727,"excellent application, the content is varied which allows different genres to exist for each type of person and personally i can spend hours watching the content of the application.",good for watching movies and serials,0.0,excellent application the content be vary which allow different genres to exist for each type of person and personally i can spend hours watch the content of the application
8728,8728,"i love this app, best place to watch disney movies",app is good to watch disney content,1.0,i love this app best place to watch disney movies
8729,8729,"honestly, the app is garbage. can not download episodes anymore to watch offline (I am on a data restriction currently) and having consistent issues with the app. failure to code something usable is the reason I am cancelling my sub. wait, their website is not working, so i guess I will just have to contact the bank to shut down the sub lol. if you do not have a data restriction, there is quite a bit of good content. just do not download anything.",unable to watch on smart tv,0.0,honestly the app be garbage can not download episodes anymore to watch offline i be on a data restriction currently and have consistent issue with the app failure to code something usable be the reason i be cancel my sub wait their website be not work so i guess i will just have to contact the bank to shut down the sub lol if you do not have a data restriction there be quite a bite of good content just do not download anything
8730,8730,i like this app and it is easy to talk to someone about something,good app for connecting with people,1.0,i like this app and it be easy to talk to someone about something
8731,8731,stuck at the loading screen,unable to use app,0.0,stick at the load screen
8732,8732,the truth with the updates it has had has worsened is bad the application you are with a movie and,recent update is bad,1.0,the truth with the update it have have have worsen be bad the application you be with a movie and
8733,8733,I would rather buy dvds and really have them.,netflix is better,0.0,i would rather buy dvds and really have them
8734,8734,"i like the movies, walking dead, simpson, futurama and othe pixar/disney movie. example like titanic is on there to. and leo and stitch is my favourt cartoon on disney plus",good for watching movies and serials,0.0,i like the movies walk dead simpson futurama and othe pixar disney movie example like titanic be on there to and leo and stitch be my favourt cartoon on disney plus
8735,8735,can not install.. worst app,app is not easy to use,0.0,can not install worst app
8736,8736,way too many ads per minute of content,getting ads frequently,1.0,way too many ads per minute of content
8737,8737,for some reason i can not watch every episode of my favorite shows! for some reason it only let us you watch 30 episode! when are they going to fix it?!,unable to load the episodes list,0.0,for some reason i can not watch every episode of my favorite show for some reason it only let us you watch 30 episode when be they go to fix it
8738,8738,then why paying for this simply download torrent movie and whatch,unable to play offline videos,0.0,then why pay for this simply download torrent movie and whatch
8739,8739,"it works very badly. since i downloaded two or three videos to watch on vacation, it takes a long time to load or it does not load directly. i have already tried clearing the cache, the application data, uninstalled the application and nothing. with little connection error 42 until i have removed the pin. until i remove the network, i do not get the downloads, which on top of that take more than 10 minutes to open. amazon prime is in luxury with downloads. I am thinking about whether to renew or not because of this.",videos download time is slow,1.0,it work very badly since i download two or three videos to watch on vacation it take a long time to load or it do not load directly i have already try clear the cache the application data uninstalled the application and nothing with little connection error 42 until i have remove the pin until i remove the network i do not get the download which on top of that take more than 10 minutes to open amazon prime be in luxury with download i be think about whether to renew or not because of this
8740,8740,wonderful best classics from my childhood.,good for watching childhood movies,0.0,wonderful best classics from my childhood
8741,8741,"sometimes i can not hear the sound when i enter a breakout room
other than that, I am satisfied.",unable to hear sound,1.0,sometimes i can not hear the sound when i enter a breakout room other than that i be satisfy
8742,8742,julanegibeaut thank you for donating to my #clearthelist my students are #grateful for #fidgets to help them concentrate when using zoom would you like to contribute?,good app for students,0.0,julanegibeaut thank you for donate to my clearthelist my students be grateful for fidget to help them concentrate when use zoom would you like to contribute
8743,8743,consider this uninstalled until it is fixed.,reinstalling did not work,0.0,consider this uninstalled until it be fix
8744,8744,"i miss a menu with the series I am watching, so when i go in i go straight to them.",unable to load the episodes list,0.0,i miss a menu with the series i be watch so when i go in i go straight to them
8745,8745,i also make sure phone and app update.,have to reinstall the app to make the app work,0.0,i also make sure phone and app update
8746,8746,"awesome app, extremely useful for connecting with others outside your home environment.",good app for connecting with people,1.0,awesome app extremely useful for connect with others outside your home environment
8747,8747,please in the future the feature can be maximum,want more features,1.0,please in the future the feature can be maximum
8748,8748,i uninstalled this app because as far as i remember i already had a zoom account using my email. but now it is asking for an organization when i do not know exactly what to put. because of this i already missed my job interview. this is just annoying. if only i could give you 0 stars.,getting logged out automatically,0.0,i uninstalled this app because as far as i remember i already have a zoom account use my email but now it be ask for an organization when i do not know exactly what to put because of this i already miss my job interview this be just annoy if only i could give you 0 star
8749,8749,and i can not find the option to cancel that,want to cancel transaction,0.0,and i can not find the option to cancel that
8750,8750,i have used it often and so far it is great.,use it with friends and family,0.0,i have use it often and so far it be great
8751,8751,"grate app, everyone download this app for meetings",good app for conducting online meeting,0.0,grate app everyone download this app for meet
8752,8752,"stoosepp @zoom afaik, you can't completely mute any mobile device. in the olden days, you could plug headphones into the mini jack. many newer phones don't have that.",want to hear audio with bluetooth speaker,0.0,stoosepp zoom afaik you can t completely mute any mobile device in the olden days you could plug headphones into the mini jack many newer phone don t have that
8753,8753,i have not been able to get in with the app via my wifi for weeks. not at all since today.solve the problem otherwise we will be terminated.,unable to login,1.0,i have not be able to get in with the app via my wifi for weeks not at all since today solve the problem otherwise we will be terminate
8754,8754,the best app for meetings,good app for conducting online meeting,0.0,the best app for meet
8755,8755,it is the best app because it helps you make video calls with your friends,good app for conducting video calls,1.0,it be the best app because it help you make video call with your friends
8756,8756,"disney channel cartoon films are not here bidet, for example, lagur boceyi with black cat 5 season you do not have been published a lot but there is no where it should be, this problem needs to be solved",good for watching movies and serials,0.0,disney channel cartoon film be not here bidet for example lagur boceyi with black cat 5 season you do not have be publish a lot but there be no where it should be this problem need to be solve
8757,8757,and i did not open it please solve the problem,unable to use app,0.0,and i do not open it please solve the problem
8758,8758,"useful for many purposes, including worship.",good for spiritual needs,1.0,useful for many purpose include worship
8759,8759,"disney+ is a very good channel, i like the classics and they have them and they also have a great variety both for minors as well, i have to hope that they do not change and continue to be maintained and that what has been described does not remain in the inkwell, i suggest that they take the star wars saga off the billboard",app is good with lots of shows,0.0,disney be a very good channel i like the classics and they have them and they also have a great variety both for minors as well i have to hope that they do not change and continue to be maintain and that what have be describe do not remain in the inkwell i suggest that they take the star war saga off the billboard
8760,8760,zoom is just the best,good for communication,0.0,zoom be just the best
8761,8761,error code 36 keeps popping up so i can not enjoy watching anything. I have tried to get it fixed but nobody can figure out how to get rid of it. it is been going on for over a year,unable to play videos,0.0,error code 36 keep pop up so i can not enjoy watch anything i have try to get it fix but nobody can figure out how to get rid of it it be be go on for over a year
8762,8762,i love all the options,good for sports,0.0,i love all the options
